Keyword,Video_Title,Video_Link,Channel_Name,Channel_Link,Total_Views,Publish_Date,Description
Poder Judicial,"
            
            PODER JUDICIAL: Así sería la COMPLICADA elección de JUECES
          ",https://www.youtube.com/watch?v=SRVgWC4aTao&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MVS Noticias,https://www.youtube.com/@MVSNoticiasOficial,15K views,2 weeks ago,"Roberto Gil Zuarth, aspirante a ministro, señaló en entrevista para MVS Noticias con Luis Cárdenas la relevancia de participar en ..."
Poder Judicial,"
            
            Norma Piña destaca el valor del Poder Judicial ante calumnias y agresiones
          ",https://www.youtube.com/shorts/_Z7D0j9fNOw,El Universal,https://www.youtube.com/@ElUniversalMex,6.1K views,1 month ago,La presidenta del Poder Judicial expresó que en sus trabajadores recae la enorme responsabilidad de servir a nuestro país ...
Poder Judicial,"
            
            VUELVEN LOS TRABAJADORES DEL PODER JUDICIAL | Tras dos meses de paro retoman labores
          ",https://www.youtube.com/watch?v=APiQzlXJmUk&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,1.9K views,3 weeks ago,La huelga que sostuvieron durante dos meses los trabajadores del Poder Judicial de la Federación contra la ...
Poder Judicial,"
            
            Claudia Sheinbaum presenta reforma al Poder Judicial en Zacatecas
          ",https://www.youtube.com/watch?v=3Y3EazpjLYA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,1.8K views,3 weeks ago,"Claudia Sheinbaum abordó en Zacatecas la importancia de la reforma al Poder Judicial, destacando cómo los nuevos jueces ..."
Poder Judicial,"
            
            Reforma al Poder Judicial | Estados de toda la República Mexicana se manifiestan en contra
          ",https://www.youtube.com/watch?v=6hn1SlaKUG8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,2K views,3 months ago,En todo el país se alzó la voz contra la #ReformaAlPoderJudicial; las calles de Oaxaca fueron tomadas la noche del viernes por ...
Poder Judicial,"
            
            ¿Cuánta corrupción hay en el Poder Judicial?
          ",https://www.youtube.com/watch?v=VkqmeEWdQeM&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,2.5K views,1 month ago,"Héctor Soubervielle, director de QM Encuestas, comentó sobre una encuesta telefónica realizada a nivel nacional para medir la ..."
Poder Judicial,"
            
            La reforma al Poder Judicial amenaza los derechos humanos: Colegio de Abogados de Nueva York
          ",https://www.youtube.com/watch?v=mquOpQb4K1Y&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,2.8K views,3 months ago,"El Colegio de Abogados de Nueva York ha expresado su preocupación por la reforma al Poder Judicial, advirtiendo que los ..."
Poder Judicial,"
            
            Sheinbaum crítica el paro del Poder Judicial es político, no laboral
          ",https://www.youtube.com/watch?v=2jb24scWe-c&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,8.5K views,3 months ago,"La presidenta electa reiteró que en la iniciativa que se comenzará a discutir en la Cámara de Diputados, los derechos laborales ..."
Poder Judicial,"
            
            Suprema Corte planea invalidar la reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=IEiOlF6_iQM&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,7.6K views,1 month ago,"La Suprema Corte de Justicia está lista para pronunciarse sobre la reforma al Poder Judicial, con un proyecto que podría ..."
Poder Judicial,"
            
            FUTURO del Poder Judicial en manos de la FAMILIA Yunes
          ",https://www.youtube.com/watch?v=OloGy8G5M8g&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Financiero Bloomberg,https://www.youtube.com/@FinancieroMexico,69K views,2 months ago,Por qué el senador Miguel Ángel Yunes está bajo presión? Esto sabemos Más información: ...
Poder Judicial,"
            
            Poder Judicial seguirá con reforma, niega propuesta del ministro González Alcántara Carrancá
          ",https://www.youtube.com/watch?v=ZEAKUQK2J_M&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,UnoTV,https://www.youtube.com/@unotv,9.5K views,1 month ago,No se discute a fondo la propuesta del ministro González Alcántara Carrancá; el Poder Judicial ya tiene marcado el camino.
Poder Judicial,"
            
            CNDH expresa oposición a reforma al Poder Judicial en México
          ",https://www.youtube.com/watch?v=SYZINRMC6dI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,1.2K views,2 months ago,"La Comisión Nacional de los Derechos Humanos ha manifestado su oposición a la reciente reforma al Poder Judicial, ..."
Poder Judicial,"
            
            ""El Poder Judicial es CORRUPTO e INEPTO""
          ",https://www.youtube.com/shorts/scdX1g7qmXc,MILENIO,https://www.youtube.com/@milenio,47K views,3 months ago,noticiasmilenio #políticajoven #pedrogamboa #reformaalpoderjudicial #pjf #scjn #cámaradediputados #senado #amlo ...
Poder Judicial,"
            
            Así triunfó la reforma judicial en la Corte
          ",https://www.youtube.com/watch?v=HnAMah32hL8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,326K views,1 month ago,Hoy se vivió un día histórico en México: la Suprema Corte de Justicia de la Nación (SCJN) discutió el proyecto del ministro Juan ...
Poder Judicial,"
            
            Joaquín critica reforma al Poder Judicial: “Así son las venganzas""
          ",https://www.youtube.com/shorts/UUBV4wDF8Tw,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,350K views,3 months ago,"Joaquín López-Dóriga señala que la reforma al Poder Judicial incluye un artículo en 'venganza' contra Luis María Aguilar, ..."
Poder Judicial,"
            
            Agarrón en la mesa de Ciro por protestas del Poder Judicial
          ",https://www.youtube.com/watch?v=Dt0L8lpTLH0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,640K views,2 months ago,Epigmenio Ibarra discutió con Ciro Gómez Leyva y Miriam Moreno sobre la protesta de trabajadores del Poder Judicial.
Poder Judicial,"
            
            Anuncian reformas al Poder Judicial y Fiscalías en México
          ",https://www.youtube.com/watch?v=nhZyhnpOZuQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,9.8K views,2 months ago,"Gerardo Fernández Noroña anunció que se impulsarán reformas a la Fiscalía General de la República y a las fiscalías locales, ..."
Poder Judicial,"
            
            ¿Reforma al Poder Judicial presenta una contradicción? Cámara de Diputados evalúa modificaciones
          ",https://www.youtube.com/watch?v=-w0yQQbcXT8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Heraldo de México,https://www.youtube.com/@elheraldodemexico,5K views,1 month ago,"La recién aprobada Reforma Constitucional al Poder Judicial establece en dos artículos mecanismos contrarios, reconoció ..."
Poder Judicial,"
            
            Sesión Pública del del Pleno de La Corte (SCJN) del 5 de noviembre 2024.
          ",https://www.youtube.com/watch?v=ME4_8kMms5M&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Justicia TV,https://www.youtube.com/@JusticiaTV_MX,136K views,Streamed 1 month ago,Síguenos en nuestras redes sociales: https://www.tiktok.com/@justiciatv_mx https://twitter.com/justiciatv_mx ...
Poder Judicial,"
            
            Trabajadores del Poder Judicial no regresaron a laborar este jueves - En Punto
          ",https://www.youtube.com/watch?v=cZGn7-hw6Es&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,NMás,https://www.youtube.com/@nmas,2.8K views,1 month ago,Los más de mil 200 trabajadores del Poder Judicial decidieron continuar con el paro y se negaron a regresar a sus labores este ...
Poder Judicial,"
            
            Poder Judicial cierra las inscripciones para la elección de jueces, magistrados y ministros
          ",https://www.youtube.com/watch?v=qV44F-AA4Q4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,EXCELSIOR,https://www.youtube.com/@ExcelsiorMex,546 views,13 days ago,"Anoche concluyó el registro de candidatos para la elección de 2025 al cargo de jueces, magistrados y ministros. Al cierre de esta ..."
Poder Judicial,"
            
            REFORMA al PODER JUDICIAL llega a la ONU
          ",https://www.youtube.com/shorts/1Dp5ratlshY,El Financiero Bloomberg,https://www.youtube.com/@FinancieroMexico,59K views,2 months ago,Magistrados y jueces mexicanos alertaron sobre los riesgos de la reforma judicial y lo que implica que los jueces sean electos ...
Poder Judicial,"
            
            Paro del Poder Judicial, más que una protesta laboral: Francisco Zea | Noticias con Francisco Zea
          ",https://www.youtube.com/watch?v=Idc0IdrtshY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,14K views,3 months ago,"Así lo dice Zea | El paro del Poder Judicial es más que una protesta laboral, es una llamada de atención sobre los peligros de ..."
Poder Judicial,"
            
            SIGUE LA TENSIÓN | Se presentan enfrentamientos entre manifestantes del Poder Judicial y la policía
          ",https://www.youtube.com/watch?v=oCLnGRWUMeQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,20K views,2 months ago,"Afuera de la Antigua Casona de Xicoténcatl, donde se movieron los senadores para discutir la #ReformaAlPoderJudicial, ..."
Poder Judicial,"
            
            Mejor Tutorial: Subir escritos Poder Judicial en 2 minutos
          ",https://www.youtube.com/watch?v=MzSBGYV3gYw&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Tramitación en Oficina Judicial Virtual de Juzgados de Familia,https://www.youtube.com/@tramitacionenoficinajudici1095,182K views,7 years ago,"Te enseño como enviar tus escritos o solicitudes ""en solo 2 minutos"" a tu Tribunal de Familia a través de la Oficina Judicial Virtual ..."
Poder Judicial,"
            
            Siguen aprobando leyes de reforma al Poder Judicial: Comisiones del Senado dan visto bueno a 3
          ",https://www.youtube.com/watch?v=2CRMgXdw9gE&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,883 views,4 days ago,"El dictamen se envió a la Mesa Directiva del Senado para su publicación en la Gaceta Parlamentaria, para ser puesta a ..."
Poder Judicial,"
            
            Debaten reforma sobre Poder Judicial
          ",https://www.youtube.com/watch?v=I9A6fiGf15E&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Canal del Congreso México,https://www.youtube.com/c/CanaldelCongresoM%C3%A9xico,48 views,22 hours ago,"La Ley Orgánica permitirá establecer las normas, estructura, integración y funcionamiento de los órganos que componen el ..."
Poder Judicial,"
            
            Convocatoria a elección del Poder Judicial fue un éxito: Arturo Zaldívar
          ",https://www.youtube.com/watch?v=fnQC34zycfw&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,10K views,5 days ago,Será el 15 de diciembre cuando los comités concluyan con la revisión de los perfiles inscritos a la elección del Poder Judicial.
Poder Judicial,"
            
            Reflexiona Ministro Aguilar sobre futuro del Poder Judicial
          ",https://www.youtube.com/watch?v=O64aXm2oCBA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo REFORMA,https://www.youtube.com/@gruporeforma,21K views,2 weeks ago,"En entrevista con REFORMA, el Ministro Luis María Aguilar, quien se retira el 30 de noviembre, reflexiona sobre su carrera y el ..."
Poder Judicial,"
            
            ADIÓS PODER JUDICIAL - EL PULSO DE LA REPÚBLICA
          ",https://www.youtube.com/watch?v=vCtyT_Uxnak&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Pulso De La República,https://www.youtube.com/@elpulso,377K views,2 months ago,El Pulso de La República. El InIn (Informativo Informal) que sale todos los LUNES y JUEVES a las 8 PM EN VIVO. SIEMPRE ...
Poder Judicial,"
            
            Ministro Alcántara propone invalidar elección del Poder Judicial
          ",https://www.youtube.com/watch?v=MdRW-Fr3UsI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,2.8K views,1 month ago,"El ministro Juan Luis Alcántara presenta un proyecto que busca invalidar la elección del Poder Judicial, salvo la de magistrados ..."
Poder Judicial,"
            
            #Análisis ¬ La historia ya juzgó al Poder Judicial por eso se votó para reformarlo
          ",https://www.youtube.com/watch?v=ZXsxfuNcoXA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,SinEmbargo Al Aire,https://www.youtube.com/@SinEmbargoAlAire,114K views,1 month ago,Alejandro Páez Varela y Álvaro Delgado analizan las renuncias de 8 ministros de la Suprema Corte —que han decidido no ...
Poder Judicial,"
            
            ¿Se acaba el paro? Consejo de la Judicatura vota porque Poder Judicial vuelva a operar
          ",https://www.youtube.com/watch?v=Y4-BP0F1EaQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,19K views,1 month ago,El paro de los trabajadores del Poder Judicial parece llegar a su fin luego de que el Consejo de la Judicatura Federal votara para ...
Poder Judicial,"
            
            ¿Debe  preocuparnos  la reforma al Poder Judicial en México? - Es la Hora de Opinar
          ",https://www.youtube.com/watch?v=G5ruN_Owhu0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,NMás,https://www.youtube.com/@nmas,81K views,3 months ago,"Leo Zuckermann, Fernanda Caso, Lisa Sánchez y Carlos Pérez Ricart examinan la reforma al Poder Judicial en México, así ..."
Poder Judicial,"
            
            ¿Cómo va la reforma al Poder Judicial? | DPC con Nacho Lozano
          ",https://www.youtube.com/watch?v=3ThycaMvIaw&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,45K views,3 months ago,"El curso de la reforma al #PoderJudicial está en una especie de pausa hasta el domingo, en tanto, siguen las manifestaciones a ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial presionan al Ministro Pérez Dayán: ""honre su toga""
          ",https://www.youtube.com/watch?v=sdldeqNcrtI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,SinEmbargo Al Aire,https://www.youtube.com/@SinEmbargoAlAire,29K views,1 month ago,"El Poder Judicial está de pie, está de pie!”, “¡No nos vamos a callar y no nos vamos a mover!”, gritaban al unísono miles de ..."
Poder Judicial,"
            
            Reforma al Poder Judicial, la más importante del Plan C del presidente López Obrador | Imagen
          ",https://www.youtube.com/watch?v=gMpf_wjt0A0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,43K views,2 months ago,La más importante reforma del llamado #PlanC del presidente #LópezObrador pasó este miércoles la primera aduana legislativa.
Poder Judicial,"
            
            AMLO se burla de paro en el Poder Judicial
          ",https://www.youtube.com/watch?v=p4dSJzw0-pU&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,20K views,3 months ago,"López Obrador calificó el paro del Poder Judicial como ""demagogia"", aunque reconoció que los trabajadores están en su ..."
Poder Judicial,"
            
            Trabajadores del Poder Judicial comienzan acciones de resistencia
          ",https://www.youtube.com/watch?v=6zRoGfBgFcA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Universal,https://www.youtube.com/@ElUniversalMex,11K views,2 months ago,"Tras la aprobación de la reforma al Poder Judicial por parte de los Senadores la madrugada de este miércoles, 11 de septiembre ..."
Poder Judicial,"
            
            Elegir nuestros representantes - Poder Judicial
          ",https://www.youtube.com/watch?v=gKLsKO4GtDc&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,NoTanChicos,https://www.youtube.com/@NoTanChicos,341K views,14 years ago,Conocé las atribuciones y responsabilidades del Poder Ejecutivo Nacional.
Poder Judicial,"
            
            Trabajadores del Poder Judicial se manifiestan nuevamente | Noticias MTY primera emisión
          ",https://www.youtube.com/watch?v=EjgL0mpjRKY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,490 views,1 month ago,Trabajadores del Poder Judicial se manifiestan nuevamente en Monterrey. No te pierdas Imagen Noticias Monterrey con Gerardo ...
